Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
209,000000000080526070750000043300908002001000400000702000000163000007000300006407500,0.3216,3676,3621,0,3.8090,792,1121,0,0.4263,117,68,0
210,000005060002890740500000003001078004004060200600130500400000002095082400080400000,0.0342,378,326,0,0.5285,126,116,0,0.7574,204,164,0
211,000908000001030800024105960470000098600000004208000601502080709000602000000000000,0.7351,6290,6237,0,3.6125,767,1027,0,0.7256,170,126,0
212,000901000601000804007080200003000100042030970900000003000090000080402090400108006,0.1957,2000,1946,0,2.7684,588,817,0,0.4757,117,74,0
213,000000000006010800280030095000904000908000307000000000005000900140070062700502001,2.8016,28189,28133,0,34.4860,6707,10796,0,1.0135,273,233,0
214,023000910040206070000070000080000040007090500302040607070000020008000700200837004,1.0591,10004,9951,0,12.0820,2517,3912,0,1.7870,478,446,0
215,010060040000509038000000701000008200350040019009100000701000000530701000090030080,0.1743,1597,1543,0,2.7714,593,792,0,2.2353,532,544,0
216,000080000000263000000405000800000002007301900050000030520806097703000806040090050,56.4315,557393,557339,0,113.4312,23710,37478,0,0.1631,54,0,0
217,600000108005000400130060050000895000004306500000124000070030046006000700402000009,0.2908,2681,2628,0,1.2330,269,305,0,0.6239,159,120,0
218,800000002002000800050806030400000006001000300008507100005040900094203780080000010,2.0627,21154,21100,0,22.0522,4661,6966,0,0.4485,130,85,0
219,400009008000107000007040200930050080001803400070060059003080700000905000500300006,0.5145,5082,5029,0,10.3401,2243,3126,0,0.8374,200,159,0
220,000201900000060080020008005030700400805000706001006030200500070080030000003104000,0.2010,1969,1914,0,1.9948,432,517,0,1.6302,403,379,0
221,000009000051300090000250030500070960008504300092060004030081000020005870000600000,0.4575,4956,4903,0,11.1010,2418,3150,0,0.5146,134,92,0
222,000000000693500007080706030108003000004060300000100908030205010700004856000000000,1.0644,9514,9460,0,5.0356,1034,1539,0,2.6676,663,652,0
223,005003009000850300700000406200000070301000605060000004507000002002098000800100500,3.1924,28526,28471,0,4.5537,898,1363,0,0.4165,114,62,0
224,402800000000032900010006200100000820207000309034000007009400010006390000000007408,0.0957,941,888,0,1.8086,397,492,0,0.5349,142,96,0
225,300060709069300020104907350003000960900000007046000200097408502030002670205030004,0.1404,1305,1260,0,1.1626,276,357,0,0.1906,64,20,0
226,000010000100603005050000080070040030930060054002359800080201040090804010300000008,1.3421,14332,14281,0,22.1285,4873,7080,0,0.2008,59,10,0
227,000000000540000062027000190078903410005080900000201000002608300003502600064000280,0.6949,7533,7483,0,6.0314,1341,1945,0,1.4324,368,348,0
228,004000300823000769000030000100807003000040000002503800050010030760000092000060000,20.3931,176932,176877,0,36.1624,7228,10697,0,0.4531,113,63,0
229,000006200070201980850030000530000040007000500060000071000010065095608020001300000,1.5877,13447,13394,0,9.3845,1973,2989,0,0.2816,88,41,0
230,000500002100870305000600187000207003030080070800103000619008000503064009700005000,0.1096,1070,1020,0,2.1011,483,589,0,0.1894,65,17,0
231,520000076003000900009010200000705000080106020200000009600803001090000040001000300,2.1378,20287,20231,0,22.2695,4522,6551,0,3.7941,971,985,0
232,507080204060000090000050000006010300002000900750000082200608003008103700019507820,0.0884,918,868,0,1.2564,297,365,0,0.1733,60,11,0
233,090060708070000010100490600060080000000702000000030040007018002080000070402070090,0.5183,4500,4445,0,5.5385,1150,1730,0,2.0557,466,449,0
234,020197030000000000130000082740000051006000400300020009200835004000000000050040090,0.6722,6081,6026,0,7.6359,1689,2333,0,0.7186,182,134,0
235,060005003105907000008040100007002000010000060000100900009020500000503706200600010,2.5139,20523,20468,0,16.6345,3412,5456,0,0.3800,98,46,0
236,820000000000900006500030780904007000072060430000100509087090004300001000000000095,0.1827,1800,1746,0,1.3512,298,371,0,0.2269,65,15,0
237,000062050300900700067500900800000410600040008042000009003007690006003007010620000,0.4195,3762,3710,0,6.1450,1380,1758,0,1.6425,405,375,0
238,706004000400608010008070300079000001000030000600000570001020700090403006000900105,1.6040,13403,13349,0,7.9431,1647,2582,0,0.9167,247,206,0
239,306800004014002380070000026090106005000080000600405090180000050069500140400008209,0.3976,3331,3283,0,2.5322,579,853,0,0.2941,97,52,0
240,590308062600010008040000010000030000780020093009000100070000080800502009400000006,0.6457,5734,5680,0,5.7890,1233,1734,0,0.3141,87,37,0
241,300078060000400392000500007270300600000020000001009025500006000468003000090850006,0.0850,722,670,0,0.9220,226,254,0,0.6520,178,134,0
242,008060930100030000007800400500008004000209000400300008006003200000010003015020700,14.4704,124039,123984,0,106.2281,22231,34340,0,2.5060,640,625,0
243,080090020006000100704000506009030600008615700600000008000000000065000270000329000,5.0431,37335,37280,0,16.8145,3557,5032,0,0.5120,136,87,0
244,000108000080000070002634100001000800800050009400000001009000400700040003008209700,24.8489,198316,198260,0,140.9469,29656,43572,0,2.0108,510,498,0
245,050700000002460008000051060009000026065000740210000300080510000700036200000004010,0.5785,6018,5965,0,9.2010,2015,2630,0,0.5213,138,90,0
246,700050006040000030000000000200000004004867900509104603030080050600302007800000002,24.2259,240662,240608,0,48.1842,10177,15941,0,0.3048,89,38,0
247,008104300002000600010020080006030900000601000043705160031809470000070000900000006,0.9537,8910,8858,0,9.1138,1960,2807,0,1.7194,411,389,0
248,006000400040305090100000006600807003030090010002010800004109300070000080003408700,0.3332,2923,2870,0,3.2074,748,989,0,0.3084,85,34,0
249,040902600009080700000050093100000000002675800000000007280040000001020300003709020,1.0975,9403,9349,0,10.1373,2135,3088,0,0.3303,98,46,0
250,000040200700903080903000000000480005002060900400035000000000608070806002001090000,1.1309,10138,10082,0,6.5095,1345,1939,0,2.4977,598,599,0
251,010900700005001004700800010050030901000207000304080060040003009100400200009006040,0.3634,4108,4055,0,6.2787,1331,1911,0,0.6775,182,138,0
252,004500000310000009900108060403051000000206000000830701020309004100000035000005100,0.1709,1516,1463,0,0.9458,207,240,0,1.1497,293,258,0
253,008005000020079640054200109370000900080000070001000063807001520095720010000500300,0.3678,3201,3152,0,3.4350,822,1067,0,0.3077,93,48,0
254,000206000003090800900000005007321500050907060010000020280000076005080900000000000,0.1049,1200,1144,0,2.7444,561,774,0,0.3934,99,48,0
255,100000409000014700450280000070020500014705260005060070000076012001840000806000007,0.3031,2872,2823,0,3.8191,892,1158,0,0.1999,63,15,0
256,050607030000030000430108062500000009209000306040000070005000200800010003026000840,1.5044,14005,13952,0,5.7143,1140,1813,0,0.3647,95,44,0
257,000090000004000700060702030000908000000020000100406003500801007090050020430000058,64.7977,565908,565852,0,137.7408,28597,44355,0,0.1721,56,0,0
258,570300106060500403000096005020008000600109007000600050700860000305004060206005048,0.1274,1148,1099,0,1.3674,306,414,0,0.2413,68,20,0
259,090000000740200000000076509070005008509060204600300050807530000000001087000000040,0.4736,5548,5494,0,6.8994,1397,2160,0,0.3260,86,34,0
260,000090075901000004070004000009067000028050630000820700000200050400000102680010000,0.4838,4868,4814,0,10.1436,2145,3151,0,2.2666,533,519,0
261,600080293020001060000000701000079500000235000002810000306000000080100040147090008,0.1929,1740,1688,0,2.5091,608,777,0,0.4535,120,71,0
262,120003090700650030003000010000080005040000060800020000050000700010035002030700051,3.1631,27681,27626,0,14.5601,2919,4671,0,3.9357,934,967,0
263,000075400003840600480000050500209030190000045030604009040000083008067500005480000,0.0286,295,246,0,0.7327,184,172,0,0.2356,72,25,0
264,000810904000400000005006070201003000096000130000900602040300500000009000307062000,0.0182,192,137,0,0.2597,66,25,0,0.7333,179,135,0
265,000708000002304900060000040006905200580601094024030650000000000301000406600000008,0.5724,6136,6084,0,8.6481,1825,2570,0,0.3283,88,41,0
266,620000100000005003003010920000190050000000000030078000041060300200900000007000018,1.3959,11394,11337,0,17.6935,3692,5374,0,4.8393,1133,1179,0
267,000073109700200030000814270400060900000000000006020001028149000040005002905730000,0.5705,4763,4712,0,1.4679,314,419,0,0.3474,96,49,0
268,000308000007040600600000009160000054002080900000000000710000065084050310026000490,0.2280,1973,1919,0,1.2150,276,356,0,0.2616,73,23,0
269,740000093000935000000000000070090040010357080000806000100080004020000010059060820,4.9173,42036,41982,0,35.3729,7559,11414,0,1.7693,429,406,0
270,007003092000800100000000760450302000090060050000904021082000000003008000740200900,1.0810,10522,10468,0,10.5843,2251,3076,0,1.2697,305,269,0
271,002006800090080070300007001805030000040609050000050706400100002020090080008400500,0.1849,1696,1643,0,1.7585,387,489,0,0.7251,176,133,0
272,000413000000706000030000070107809504060070090008000600000000000910000028200148003,3.6529,36831,36777,0,20.4540,4372,6490,0,0.1970,61,10,0
273,040010030800060007000705000900401005000856000600070002450000079070000010300000004,0.4888,4366,4311,0,1.5707,340,411,0,0.2282,64,10,0
274,000000000030507080091000270500102008004706900020000060000000000900801003010203050,1.0963,12779,12724,0,19.9017,4014,5980,0,5.2974,1246,1324,0
275,900072080500000004060530000000058076080000030710340000000083090300000001050610003,0.3931,3371,3318,0,4.0243,887,1260,0,0.7852,208,170,0
276,010800000004029006096000500000607809600000003709408000007000650500780900000005020,0.7917,7090,7037,0,8.3597,1819,2696,0,1.2325,305,268,0
277,030000080052000960000000000600040003029060810300105006000702000007050300090401020,13.5205,133119,133065,0,69.7242,14998,21812,0,0.6571,183,139,0
278,180009000050002000004080006508006001000834000600900204400090500000200060000100039,1.1817,12200,12146,0,14.5982,3031,4508,0,0.9857,241,206,0
279,006700030001009002020600810000007000802501703000200000075004080200800300060003500,0.2129,1783,1730,0,2.8693,636,807,0,0.9132,219,181,0
280,100040005035000690000507000200306001004000200000090000000060000020000080083205160,0.2341,2244,2188,0,3.3016,660,923,0,0.3409,90,38,0
281,020600009000009500009035160080060902050000010904010080012470800003900000800006030,0.1085,1155,1104,0,1.5956,353,486,0,0.3109,82,35,0
282,001030500000070000706080104000040000504000609100509003008010200400306005000208000,0.9740,8933,8879,0,8.3457,1792,2707,0,0.4526,124,76,0
283,008400060040039000705000000076010900010908050003050170000000407000890020060003800,0.5275,4742,4689,0,6.9623,1500,2225,0,0.3800,97,49,0
284,000408000020060010309010706700609005000050000030000020203000908500806001090000050,0.8341,6721,6667,0,5.1734,1119,1657,0,0.5282,130,83,0
285,060703010000050000089000740024000930000060000900000001090010020000409000047000590,2.9134,24850,24794,0,34.2674,7086,10774,0,3.0596,714,721,0
286,000407000200000006048926750004000500980030027006080900503000109079000280000000000,0.0872,869,817,0,1.2559,277,320,0,0.1856,52,0,0
287,090070040100080003700309002000060000041503620070000010200000005008000400050000090,1.0192,8959,8903,0,13.4780,2688,4097,0,2.0315,467,433,0
288,900001000005020090072009008034260910000000000097083450700900640040050800000300009,0.2691,2435,2384,0,3.6705,870,1080,0,0.2789,80,32,0
289,003580000002037000000009016048000009530090074200000580950700000000950200000043900,0.0363,395,343,0,0.8341,191,208,0,1.0226,256,217,0
290,100300005008000900079006830004207001000050000900604500031900670005000100400008003,0.0516,457,405,0,0.5883,137,138,0,0.4310,116,67,0
291,000010400020840005060200000900000300801904206007000004000001050700028030005060000,3.7265,33371,33316,0,20.4953,4265,6313,0,1.1874,287,250,0
292,600000005030000020401000607000174000560020013004000700800906001096000280000000000,2.5971,26523,26468,0,24.0591,4915,7185,0,0.3828,104,53,0
293,000003002000020307002070045000900501400000006205001000750030200104060000800400000,1.4406,12713,12658,0,9.9569,2129,2969,0,0.1953,55,0,0
294,700200004009004100048009750025000009000030000900000260086500420004600900500007006,1.4706,12462,12410,0,14.2094,3189,4698,0,0.7526,220,178,0
295,004900680600030000508016309007000005051000290300000700802760504000050006065004800,0.0336,352,303,0,0.4688,110,103,0,0.2892,80,33,0
296,203006870000000000070201400009500030004090100020008700008609020000000000067800501,0.2468,2388,2334,0,2.5218,547,757,0,0.6545,166,117,0
297,046750000500000200000063000007100060000030000010002400000840000009000001000079650,20.3007,170733,170675,0,53.0578,10293,16161,0,1.2058,314,279,0
298,000680070000370800000000904906040057080000030520030106208000000005092000040051000,0.1888,2001,1948,0,2.4324,526,695,0,0.2628,76,25,0
299,300040000015960000040210000003100590002000800058009100000021080000095310000030004,0.9352,7846,7793,0,4.8765,1040,1592,0,1.0878,268,238,0
300,008000000016050320020070018000367000092501870000298000270080050039010680000000400,0.2729,2479,2430,0,2.7542,612,822,0,0.6560,168,128,0
301,000400300000020085405000060002597800050203090003641500020000701580070000001004000,0.1158,1378,1327,0,2.0631,448,614,0,0.2861,77,29,0
302,032700060000210030600300800003502408000030000805601200006003009090025000020007180,0.6938,6232,6182,0,7.5447,1675,2466,0,0.1689,59,10,0
303,853000004000050000000068700000006019007304600940200000009830000000020000200000371,0.6008,7003,6948,0,11.7984,2419,3497,0,0.6560,159,109,0
304,050000000807020003360014000940031002080407010100590084000250038500040901000000050,0.1036,1382,1333,0,1.7955,390,529,0,0.1595,49,0,0
305,000301000600209001730050049000000000040000090800504006006000900200806007400000008,4.4056,38902,38846,0,61.7757,12610,19469,0,4.4162,1002,1051,0
306,060970100028060900000000006085000000640205018000000650300000000004020370002017060,8.1275,75492,75439,0,90.3200,18880,30678,0,1.9308,490,477,0
307,329085004000000009008900207200807900400090001006103005102009600900000000800270593,0.0512,519,471,0,0.9858,229,283,0,0.1499,48,0,0
308,806500001020000690050001007004010006000234000500070400700300060048000030300002104,0.3534,2976,2924,0,3.8871,891,1301,0,0.7260,179,140,0
309,208000000100760080000009005090380026000000000860047050700600000080015007000000803,0.6625,5926,5871,0,8.8426,1842,2712,0,0.3230,90,38,0
310,470901036300000001020080040003000100000000000009405300602010708000000000005060200,0.5508,4706,4650,0,0.5340,125,110,0,0.2068,56,0,0
311,009000470430900020100030008000706050008040100090301000700090004010003082083000900,0.5369,4650,4598,0,5.9900,1362,1782,0,1.0025,257,224,0
312,680502037000000000003000500900000002070109040200080005050604080000308000140000063,0.9864,9639,9585,0,3.1739,650,1000,0,0.2339,66,13,0
313,000000000000241000072050810850000061001809300600030002007000100000906000900000003,0.8182,10094,10038,0,7.3258,1518,2071,0,0.3143,82,27,0
314,009840000400006000530700090000000061906020805720000000080007046000400008000068100,0.3128,3989,3935,0,4.1230,851,1247,0,0.2234,62,9,0
315,005609800000108000300000006009802600050000070100090002500040009010000040002000700,2.5339,23094,23037,0,50.5265,10448,14064,0,2.9880,659,674,0
316,029301000038040900060072000007000030400000002080000600000750060002060570000108390,0.1863,1608,1555,0,1.1729,255,317,0,0.2409,66,14,0
317,096010030300200007000304005003000450100070006059000700200506000900007002080090560,0.2013,1807,1755,0,2.0696,471,578,0,0.5804,150,105,0
318,085004000007600002004000837900010040000407000040090001819000500500009600000700210,0.1815,1609,1556,0,1.2251,274,328,0,0.2096,60,8,0
